datetime,url,title
2023-11-06 10:01:49.817903,https://www.wsj.com/articles/obama-hamas-and-complicity-civilian-deaths-atrocity-22966cff?page=1,"Opinion: Obama, Hamas and ‘Complicity’"
2023-11-06 10:01:49.817970,https://www.wsj.com/articles/hamas-defenders-wield-words-as-weapons-91713cee?page=1,Opinion: Hamas Defenders Wield Words as Weapons
2023-11-06 10:01:49.818031,https://www.wsj.com/world/middle-east/u-s-diplomats-press-israel-to-pause-gaza-assault-18aadf8a?page=1,U.S. Diplomats Press Israel to Pause Gaza Assault
2023-11-06 09:01:49.818080,https://www.wsj.com/world/middle-east/israeli-military-poised-for-battle-for-gaza-city-755f3702?page=1,"In Battle for Gaza City, Israeli Military Enters Densely Populated Urban Area"
2023-11-06 09:01:49.818135,https://www.wsj.com/world/middle-east/hamas-hostages-israel-gaza-41432124?page=1,Hamas Took More Than 200 Hostages From Israel. Here’s What to Know.
2023-11-06 08:01:49.818192,https://www.wsj.com/world/middle-east/u-s-gun-sale-to-israeli-police-raises-human-rights-concerns-54a744a9?page=1,U.S. Gun Sale to Israeli Police Raises Human-Rights Concerns
2023-11-06 06:01:49.818246,https://www.wsj.com/world/middle-east/foreigners-waiting-to-leave-gaza-face-heart-rending-decisions-5a1ee848?page=1,Foreigners Waiting to Leave Gaza Face Heart-Rending Decisions
2023-11-05 19:01:49.818303,https://www.wsj.com/world/middle-east/arab-citizens-of-israel-say-they-face-growing-backlash-4984fd60?page=1,Arab Citizens of Israel Say They Face Growing Backlash
2023-11-05 15:01:49.818357,https://www.wsj.com/world/middle-east/blinken-seeks-to-balance-aid-for-palestinian-civilians-against-israeli-self-defense-b2c442ec?page=1,"Blinken Rushes to Reassure Anxious Arab Allies in Surprise Trips to West Bank, Iraq"
2023-11-05 14:01:49.818438,https://www.wsj.com/us-news/stanford-university-student-hurt-in-possible-hate-crime-7d66546a?page=1,Stanford University Student Hurt in Possible Hate Crime
2023-11-05 14:01:49.818498,https://www.wsj.com/articles/why-stanfords-leaders-tolerate-anti-semitism-free-speech-academia-professors-249819a5?page=1,Opinion: Why Stanford’s Leaders Tolerate Anti-Semitism
2023-11-05 13:01:49.818543,https://www.wsj.com/world/middle-east/escalating-militia-attacks-on-u-s-troops-risk-washington-tehran-confrontation-f2308361?page=1,Escalating Militia Attacks on U.S. Troops Risk Washington-Tehran Confrontation
2023-11-05 11:49:00.000000,https://www.wsj.com/articles/bds-reaches-the-west-bank-of-the-delaware-protesters-boycott-zionist-jewish-israeli-businesses-ac5bab60?page=1,Opinion: Boycotting the Jews Reaches the West Bank of the Delaware
2023-11-05 11:37:00.000000,https://www.wsj.com/articles/airstrikes-on-refugee-camps-show-the-high-cost-of-war-jabalia-gaza-israel-ff2844d1?page=1,Opinion: Airstrikes on Refugee Camps Show the High Cost of War
2023-11-05 00:01:00.000000,https://www.wsj.com/world/middle-east/israel-steps-up-arrests-in-the-west-bank-in-wake-of-hamas-attacks-1d7f5c92?page=1,Israel Steps Up West Bank Arrests in Wake of Hamas Attacks
2023-11-04 19:52:00.000000,https://www.wsj.com/world/middle-east/israel-says-corridor-is-opening-for-northern-gazans-to-flee-south-a40e4822?page=1,Antony Blinken Renews Push for Humanitarian Pause During Mideast Tour
2023-11-04 09:00:00.000000,https://www.wsj.com/world/middle-east/u-s-and-israel-split-over-gaza-goals-muddying-wars-endgame-9055c329?page=1,"U.S. and Israel Split Over Gaza Goals, Muddying War’s Endgame"
2023-11-04 07:02:00.000000,https://www.wsj.com/world/middle-east/gaza-becomes-a-death-trap-for-children-as-israeli-strikes-intensify-ed07c8e6?page=1,Gaza Becomes a Death Trap for Children
2023-11-04 00:01:00.000000,https://www.wsj.com/world/middle-east/hamas-weapons-israel-invasion-gaza-aff4247d?page=1,Hamas Has Deadlier Weapons Than the Last Time Israel Invaded Gaza
2023-11-03 18:48:00.000000,https://www.wsj.com/articles/israel-gaza-hamas-pause-antony-blinken-joe-biden-5265b7fd?page=1,Opinion: An Israeli ‘Pause’ Would Help Hamas
2023-11-03 18:48:00.000000,https://www.wsj.com/articles/many-israelis-are-refugees-from-arab-lands-middle-east-history-9cf540f6?page=2,Opinion: Many Israelis Are Refugees From Arab Lands
