datetime,url,title
2023-11-06 13:51:00,/article/idUSKBN3211J8,"Biden, Netanyahu discussed potential for tactical pauses in Gaza strikes"
2023-11-06 13:50:00,/article/idUSKBN32104L,"UN says Gaza war must stop as reported death toll tops 10,000"
2023-11-06 13:47:00,/article/idUSKBN3210P7,"Blinken discusses Gaza in Turkey, wraps up Mideast tour with little progress"
2023-11-06 13:44:00,/article/idUSKBN3211E7,Four Palestinian militants killed by Israeli forces in West Bank
2023-11-06 13:42:00,/article/idUSKBN3211KB,Israeli minister calls for security zones around West Bank settlements to keep Palestinians away
2023-11-06 13:37:00,/article/idUSKBN3211IC,"A month on, Israeli father agonises over his family's fate in Gaza"
2023-11-06 13:36:00,/article/idUSKBN321010,Oil climbs as Saudi Arabia and Russia stick to supply cuts
2023-11-06 13:31:00,/article/idUSL1N3C704F,UPDATE 8-Oil climbs as Saudi Arabia and Russia stick to supply cuts
2023-11-06 13:15:00,/article/idUSKBN3211J1,"Gaza health ministry spokesman: Israeli air strike on a hospital building kills one, injures several others"
2023-11-06 13:07:00,/article/idUSL1N3C7040,"WRAPUP 9-UN says Gaza war must stop as reported death toll tops 10,000"
2023-11-06 12:57:00,/article/idUSKBN3210YG,Rafah crossing re-opens for limited evacuations from Gaza
2023-11-06 12:54:00,/article/idUSKBN321106,South Africa recalls diplomats from Israel to assess its position -minister
2023-11-06 12:25:00,/article/idUSKBN3211G9,UN chief says Gaza becoming a 'graveyard for children'
2023-11-06 12:20:00,/article/idUSKBN3210NK,"Exclusive-Elon Musk's X restructuring curtails disinformation research, spurs legal fears"
2023-11-06 12:09:00,/article/idUSKBN3211FI,Slain Lebanese schoolgirl sisters are latest victims of Mideast war
2023-11-06 11:59:00,/article/idUSKBN31706W,What is the Palestinian group Hamas?
2023-11-06 11:55:00,/article/idUSKBN31Z07O,"Schools in Jerusalem, Brazil and India among world's best in global prizes"
2023-11-06 11:53:00,/article/idUSKBN3211EQ,Jordan says 'all options' open as Gaza conflict intensifies
2023-11-06 11:39:00,/article/idUSKBN3211DT,Iran's Raisi to attend OIC talks in Riyadh on Gaza crisis - website
2023-11-06 11:32:00,/article/idUSL1N3C71S8,Verificación-El futbolista Messi sujeta una bandera de Israel editada en una foto
2023-11-06 11:32:00,/article/idUSL1N3C71S8,Verificación-El futbolista Messi sujeta una bandera de Israel editada en una foto
2023-11-06 11:14:00,/article/idUSKBN32100X,"Bonds, stocks take breather after last week's rally"
2023-11-06 11:14:00,/article/idUSL1N3C71HN,"GLOBAL MARKETS-Bonds, stocks take breather after last week's rally"
2023-11-06 10:38:00,/article/idUSKBN31A218,Gaza's centuries of war - a brief history
2023-11-06 10:29:00,/article/idUSKBN321188,Nurse describes havoc of Gaza ambulance convoy hit by Israeli strike
2023-11-06 10:27:00,/article/idUSL1N3C7102,Nurse describes havoc of Gaza ambulance convoy hit by Israeli strike
2023-11-06 09:52:00,/article/idUSL8N3C74TJ,Egypt moves to shore up tourism sector in shadow of Gaza war
